瘤痢,瘤痢疙,老矫,扁柯(∑C),浅氢(deg),浅加(m/s),碍荐樊(mm),泅瘤扁拘(hPa),秦搁扁拘(hPa),嚼档(%)
737,辫力,2026-01-28 16:00,2.1,333.2,2.6,0,1021.9,1028.8,25
737,辫力,2026-01-28 17:00,.8,302,3.9,0,1022,1029,39
737,辫力,2026-01-28 18:00,-1.6,316.5,3,0,1022.7,1029.7,51
737,辫力,2026-01-28 19:00,-2.6,321.9,3,0,1023.4,1030.5,54
737,辫力,2026-01-28 20:00,-3.7,306.2,2.4,0,1023.6,1030.7,56
737,辫力,2026-01-28 21:00,-4.4,278,2.1,0,1023.9,1031,56
737,辫力,2026-01-28 22:00,-4.5,326.8,2.5,0,1024.7,1031.8,55
737,辫力,2026-01-28 23:00,-5,90.6,2.3,0,1024.7,1031.8,55
737,辫力,2026-01-29 00:00,-4.8,43.6,1.8,0,1024.7,1031.8,54
737,辫力,2026-01-29 01:00,-4.9,121,2,0,1024.2,1031.3,55
737,辫力,2026-01-29 02:00,-5.5,137,2.7,0,1024.4,1031.5,55
737,辫力,2026-01-29 03:00,-5.8,149.9,2.9,0,1024.2,1031.4,58
737,辫力,2026-01-29 04:00,-6.3,172.5,2,0,1024.1,1031.3,60
737,辫力,2026-01-29 05:00,-6.7,94.8,1.3,0,1023.6,1030.8,61
737,辫力,2026-01-29 06:00,-7.1,84.1,1.7,0,1023.7,1030.9,61
737,辫力,2026-01-29 07:00,-6.6,101.5,1.3,0,1023.9,1031.1,62
737,辫力,2026-01-29 08:00,-7.3,56.6,1,0,1024.5,1031.7,66
737,辫力,2026-01-29 09:00,-5.4,57.1,1.3,0,1025,1032.1,69
737,辫力,2026-01-29 10:00,-2.2,109.3,1.5,0,1025.1,1032.2,60
737,辫力,2026-01-29 11:00,-1.4,184.2,.9,0,1025.6,1032.6,65
737,辫力,2026-01-29 12:00,.6,297.5,1.6,0,1025,1032,60
737,辫力,2026-01-29 13:00,1.4,347,1.9,0,1024.5,1031.5,57
737,辫力,2026-01-29 14:00,1,311.1,4.6,0,1023.7,1030.7,54
737,辫力,2026-01-29 15:00,1.4,308.7,4.9,0,1023.7,1030.7,54
737,辫力,2026-01-29 16:00,1.1,302.4,5.4,0,1024.1,1031.1,55
737,辫力,2026-01-29 17:00,.1,318.6,5.4,0,1024,1031,55
737,辫力,2026-01-29 18:00,-1,306.3,4.2,0,1024.3,1031.3,57
737,辫力,2026-01-29 19:00,-2.1,313.3,3,0,1024.8,1031.9,60
737,辫力,2026-01-29 20:00,-2.6,322.7,3,0,1024.9,1032,61
737,辫力,2026-01-29 21:00,-3,299.8,2.5,0,1025.1,1032.2,62
737,辫力,2026-01-29 22:00,-3.4,324.9,3.1,0,1025.2,1032.3,64
737,辫力,2026-01-29 23:00,-3.5,312.1,2.4,0,1024.9,1032,63
737,辫力,2026-01-30 00:00,-4,315.8,2.8,0,1024.5,1031.6,62
737,辫力,2026-01-30 01:00,-4.5,312.7,3.3,0,1025,1032.1,62
737,辫力,2026-01-30 02:00,-5.3,328,4.2,0,1025.7,1032.8,61
737,辫力,2026-01-30 03:00,-6.4,346.3,2.2,0,1026,1033.2,60
737,辫力,2026-01-30 04:00,-6.7,72.9,2.3,0,1026.3,1033.5,63
737,辫力,2026-01-30 05:00,-7,86.2,2.7,0,1026.3,1033.5,61
737,辫力,2026-01-30 06:00,-6.9,96.2,2.5,0,1026.1,1033.3,57
737,辫力,2026-01-30 07:00,-7.6,78.8,2.9,0,1026,1033.2,58
737,辫力,2026-01-30 08:00,-7.3,86.6,3.4,0,1026,1033.2,57
737,辫力,2026-01-30 09:00,-5.6,91.2,1.7,0,1026,1033.2,54
737,辫力,2026-01-30 10:00,-4.3,43.6,.9,0,1026.4,1033.5,51
737,辫力,2026-01-30 11:00,-3.1,347.8,2.6,0,1026.4,1033.5,50
737,辫力,2026-01-30 12:00,-1.6,322.9,3.7,0,1025.7,1032.7,48
737,辫力,2026-01-30 13:00,-1.9,301.9,4.1,0,1024.7,1031.8,46
737,辫力,2026-01-30 14:00,-1.5,307.7,4.2,0,1024,1031,51
737,辫力,2026-01-30 15:00,-.7,302.3,3.5,0,1023.3,1030.3,44
737,辫力,2026-01-30 16:00,-.3,301.8,3.4,0,1023.6,1030.6,48
737,辫力,2026-01-30 17:00,-1.5,297.7,4.1,0,1023.3,1030.3,56
737,辫力,2026-01-30 18:00,-2.9,300.1,3.5,0,1023.6,1030.7,62
737,辫力,2026-01-30 19:00,-3.9,282,2.7,0,1024.3,1031.4,68
737,辫力,2026-01-30 20:00,-3.9,292.3,1.9,0,1023.9,1031,68
737,辫力,2026-01-30 21:00,-4.1,0,.1,0,1023.7,1030.8,65
737,辫力,2026-01-30 22:00,-4.9,244.7,.7,0,1024.1,1031.2,70
737,辫力,2026-01-30 23:00,-5.6,0,.4,0,1023.9,1031,76
737,辫力,2026-01-31 00:00,-5.4,336.9,.8,0,1023.9,1031,70
737,辫力,2026-01-31 01:00,-7.3,63.9,2.1,0,1024,1031.2,74
737,辫力,2026-01-31 02:00,-6.7,56.8,1,0,1023.8,1031,67
737,辫力,2026-01-31 03:00,-6.8,95,1.9,0,1023.8,1031,73
737,辫力,2026-01-31 04:00,-7.5,0,.4,0,1023.8,1031,78
737,辫力,2026-01-31 05:00,-7.6,129.6,1.3,0,1023.3,1030.5,80
737,辫力,2026-01-31 06:00,-8.5,69.4,1.5,0,1022.9,1030.1,84
737,辫力,2026-01-31 07:00,-8.7,40.1,2.2,0,1022.9,1030.1,85
737,辫力,2026-01-31 08:00,-8.6,40.7,2,0,1023.5,1030.7,84
737,辫力,2026-01-31 09:00,-6.8,106.4,.6,0,1023.8,1031,77
737,辫力,2026-01-31 10:00,-3.7,316.9,.6,0,1024.1,1031.2,66
737,辫力,2026-01-31 11:00,-2.2,357.9,2.3,0,1024.2,1031.3,50
737,辫力,2026-01-31 12:00,-.4,339,1.6,0,1023.8,1030.8,44
737,辫力,2026-01-31 13:00,.4,284.8,2.1,0,1022.7,1029.7,32
737,辫力,2026-01-31 14:00,1.7,300.1,3.1,0,1021.7,1028.6,33
737,辫力,2026-01-31 15:00,2.7,314.7,3.8,0,1021.2,1028.1,46
737,辫力,2026-01-31 16:00,1.8,306.6,6.3,0,1021.1,1028,48
737,辫力,2026-01-31 17:00,.4,296.3,5.3,0,1021.2,1028.2,57
737,辫力,2026-01-31 18:00,-1.6,288.3,3,0,1021.3,1028.3,68
737,辫力,2026-01-31 19:00,-2.5,267.4,2.6,0,1021.6,1028.6,74
737,辫力,2026-01-31 20:00,-2.5,329.4,2.5,0,1021.4,1028.4,74
737,辫力,2026-01-31 21:00,-2.3,291.1,2.2,0,1021.7,1028.7,73
737,辫力,2026-01-31 22:00,-2.5,255.5,1.2,0,1021.8,1028.8,75
737,辫力,2026-01-31 23:00,-3.8,158.9,2.1,0,1022,1029.1,80
737,辫力,2026-02-01 00:00,-3.6,155.7,3.4,0,1021.7,1028.8,79
737,辫力,2026-02-01 01:00,-3.6,166.7,2.8,0,1021.1,1028.2,79
737,辫力,2026-02-01 02:00,-3.6,154.1,3.3,0,1020.5,1027.6,77
737,辫力,2026-02-01 03:00,-3.1,160.6,1.6,0,1020.5,1027.6,74
737,辫力,2026-02-01 04:00,-3.3,142.2,1.6,0,1020.4,1027.5,87
737,辫力,2026-02-01 05:00,-3.1,153.4,2.1,0,1020.2,1027.3,88
737,辫力,2026-02-01 06:00,-3,357.9,.8,0,1020.4,1027.4,91
737,辫力,2026-02-01 07:00,-3.1,322.1,2.8,0,1020.7,1027.8,85
737,辫力,2026-02-01 08:00,-3.3,291.9,1.9,0,1021.1,1028.2,85
737,辫力,2026-02-01 09:00,-3.4,19.1,1.2,0,1021.9,1029,85
737,辫力,2026-02-01 10:00,-1,46.7,1.3,0,1022.1,1029.1,74
737,辫力,2026-02-01 11:00,.5,41.4,1.7,0,1022.2,1029.2,60
737,辫力,2026-02-01 12:00,1.3,41.1,1.5,0,1021.7,1028.6,55
737,辫力,2026-02-01 13:00,1.9,295.3,2.8,0,1020.7,1027.6,52
737,辫力,2026-02-01 14:00,1.8,292.5,4.2,0,1020,1026.9,49
737,辫力,2026-02-01 15:00,2.5,305.9,4.2,0,1019.9,1026.8,44
737,辫力,2026-02-01 16:00,2.8,316.2,3.8,0,1019.9,1026.8,37
737,辫力,2026-02-01 17:00,1.6,309.6,3.7,0,1019.9,1026.8,50
737,辫力,2026-02-01 18:00,.2,292.7,2.3,0,1020.2,1027.2,63
737,辫力,2026-02-01 19:00,-.7,276.4,2.1,0,1020.4,1027.4,69
737,辫力,2026-02-01 20:00,-.8,162.6,1.9,0,1020.4,1027.4,70
737,辫力,2026-02-01 21:00,-1.7,145.1,2.8,0,1020.3,1027.3,70
737,辫力,2026-02-01 22:00,-2,154.8,3.3,0,1020.5,1027.5,69
737,辫力,2026-02-01 23:00,-1.9,167.5,3.5,0,1020.3,1027.3,68
737,辫力,2026-02-02 00:00,-2.8,157,3.8,0,1020.1,1027.1,70
737,辫力,2026-02-02 01:00,-2.6,154.9,4.5,0,1019.5,1026.5,72
737,辫力,2026-02-02 02:00,-1.4,166.5,3.6,0,1018.8,1025.8,70
737,辫力,2026-02-02 03:00,-1.2,170.5,3.1,0,1018.1,1025.1,71
737,辫力,2026-02-02 04:00,-1.3,209.8,4.3,0,1017.9,1024.9,89
737,辫力,2026-02-02 05:00,-1.4,204.1,2.7,0,1017.9,1024.9,95
737,辫力,2026-02-02 06:00,-.6,307.8,1.9,.5,1018.6,1025.6,96
737,辫力,2026-02-02 07:00,-1,322.5,2.8,0,1019.2,1026.2,95
737,辫力,2026-02-02 08:00,-2.2,314.8,2.1,0,1020.1,1027.1,89
737,辫力,2026-02-02 09:00,-1.1,31.4,1.6,0,1020.8,1027.8,84
737,辫力,2026-02-02 10:00,.3,323.7,2.1,0,1021.4,1028.4,76
737,辫力,2026-02-02 11:00,.6,310.3,3.6,0,1021.6,1028.6,71
737,辫力,2026-02-02 12:00,.7,300.3,3.8,0,1021.5,1028.5,63
737,辫力,2026-02-02 13:00,1.3,310.3,4.7,0,1020.8,1027.7,48
737,辫力,2026-02-02 14:00,.9,316.2,7.5,0,1020.5,1027.4,42
737,辫力,2026-02-02 15:00,1,316.3,6.3,0,1020.9,1027.8,44
737,辫力,2026-02-02 16:00,.5,305.9,8.1,0,1021.4,1028.4,50
737,辫力,2026-02-02 17:00,-.1,310.7,5.7,0,1022.1,1029.1,54
737,辫力,2026-02-02 18:00,-1.3,311,5.2,0,1022.6,1029.6,60
737,辫力,2026-02-02 19:00,-2.1,326.2,3.4,0,1023.3,1030.3,66
737,辫力,2026-02-02 20:00,-2.5,17.1,1.6,0,1023.8,1030.9,67
737,辫力,2026-02-02 21:00,-2,63.6,.6,0,1024.2,1031.2,63
737,辫力,2026-02-02 22:00,-1.9,88.2,1.6,0,1024.5,1031.5,64
737,辫力,2026-02-02 23:00,-3.7,169,2.7,0,1024.8,1031.9,73
737,辫力,2026-02-03 00:00,-3.1,176.8,2.6,0,1024.9,1032,71
737,辫力,2026-02-03 01:00,-3.5,149.8,2.9,0,1024.8,1031.9,74
737,辫力,2026-02-03 02:00,-3.7,161.7,2.5,0,1025,1032.1,74
737,辫力,2026-02-03 03:00,-3.5,155.7,1.4,0,1025.3,1032.4,74
737,辫力,2026-02-03 04:00,-5.2,96.9,2.1,0,1025.3,1032.4,81
737,辫力,2026-02-03 05:00,-5.7,83.8,2.9,0,1025.3,1032.5,81
737,辫力,2026-02-03 06:00,-5.9,90.7,3.4,0,1025.5,1032.7,83
737,辫力,2026-02-03 07:00,-3.7,127.1,3.4,0,1025.6,1032.7,77
737,辫力,2026-02-03 08:00,-5.2,268.1,.9,0,1026.1,1033.2,83
737,辫力,2026-02-03 09:00,-2.8,0,.2,0,1025.8,1032.9,77
737,辫力,2026-02-03 10:00,-.1,188.3,1.3,0,1025.6,1032.6,70
737,辫力,2026-02-03 11:00,2.2,103.1,2.3,0,1025.2,1032.1,59
737,辫力,2026-02-03 12:00,2.6,16.7,2.6,0,1024.4,1031.3,58
737,辫力,2026-02-03 13:00,4.6,338.5,1.6,0,1023.3,1030.2,56
737,辫力,2026-02-03 14:00,5,288.4,3,0,1022.3,1029.2,56
737,辫力,2026-02-03 15:00,4.9,292.3,3.5,0,1021.7,1028.6,55
737,辫力,2026-02-03 16:00,4.8,290,4.6,0,1021.7,1028.6,57
737,辫力,2026-02-03 17:00,3.7,279.8,3.8,0,1021.8,1028.7,61
737,辫力,2026-02-03 18:00,2.3,261.1,1.3,0,1021.8,1028.7,65
737,辫力,2026-02-03 19:00,2,234.9,1.1,0,1021.6,1028.5,68
737,辫力,2026-02-03 20:00,2.5,169.7,1.6,0,1021,1027.9,67
737,辫力,2026-02-03 21:00,.9,146,2.9,0,1020.4,1027.3,73
737,辫力,2026-02-03 22:00,.4,156.5,2.6,0,1020.3,1027.3,75
737,辫力,2026-02-03 23:00,-.1,164.6,2.7,0,1020.3,1027.3,77
737,辫力,2026-02-04 00:00,-.1,156.2,2.8,0,1019.9,1026.9,77
737,辫力,2026-02-04 01:00,-.5,157.1,3,0,1019.9,1026.9,79
737,辫力,2026-02-04 02:00,-.8,146.6,2.9,0,1019.9,1026.9,81
737,辫力,2026-02-04 03:00,-1.2,134.1,2.8,0,1019.6,1026.6,83
737,辫力,2026-02-04 04:00,-1.1,139.7,3,0,1019.1,1026.1,83
737,辫力,2026-02-04 05:00,-.9,131.2,2.3,0,1019,1026,84
737,辫力,2026-02-04 06:00,-1,131.2,1.9,0,1018.8,1025.8,84
737,辫力,2026-02-04 07:00,-1.1,121.8,1.8,0,1018.4,1025.4,84
737,辫力,2026-02-04 08:00,-.8,135.5,3.6,0,1018.2,1025.2,83
737,辫力,2026-02-04 09:00,.5,132.3,1.6,0,1018,1024.9,79
737,辫力,2026-02-04 10:00,2.8,219.5,.6,0,1018.3,1025.2,76
737,辫力,2026-02-04 11:00,5.2,155.1,1.1,0,1018.1,1024.9,68
737,辫力,2026-02-04 12:00,6.8,144.8,2.3,0,1017.1,1023.9,59
737,辫力,2026-02-04 13:00,7.8,238.4,2.2,0,1016.3,1023,58
737,辫力,2026-02-04 14:00,8,258.1,1.7,0,1015.6,1022.3,57
737,辫力,2026-02-04 15:00,8.6,272.9,2.6,0,1014.6,1021.3,56
737,辫力,2026-02-04 16:00,8.2,283.8,2.6,0,1014.6,1021.3,55
737,辫力,2026-02-04 17:00,7.5,295.8,2.7,0,1014.7,1021.4,56
737,辫力,2026-02-04 18:00,6.1,334.1,.6,0,1014.5,1021.3,61
737,辫力,2026-02-04 19:00,6.1,32.8,.7,0,1013.8,1020.6,62
737,辫力,2026-02-04 20:00,4.8,36.8,1.4,0,1014.1,1020.9,64
737,辫力,2026-02-04 21:00,4.3,149.7,1.2,0,1014.4,1021.2,67
737,辫力,2026-02-04 22:00,2.5,141.4,3.8,0,1013.9,1020.8,74
737,辫力,2026-02-04 23:00,2.7,126.4,2.5,0,1013.7,1020.6,74
737,辫力,2026-02-05 00:00,1.8,7.9,.6,0,1013.7,1020.6,76
737,辫力,2026-02-05 01:00,1.6,148,2.5,0,1013.6,1020.5,78
737,辫力,2026-02-05 02:00,1.2,99.6,2.2,0,1013.3,1020.2,79
737,辫力,2026-02-05 03:00,1.8,86.4,2.7,0,1013,1019.9,78
737,辫力,2026-02-05 04:00,2,96.1,2.6,0,1012.5,1019.4,78
737,辫力,2026-02-05 05:00,2.1,90.8,2.1,0,1012.2,1019.1,78
737,辫力,2026-02-05 06:00,2.9,116.7,1.3,0,1012.1,1018.9,76
737,辫力,2026-02-05 07:00,2.5,122.1,1.2,0,1011.8,1018.6,78
737,辫力,2026-02-05 08:00,3.1,152.7,2,0,1011.8,1018.6,77
737,辫力,2026-02-05 09:00,3.5,111.4,1.7,0,1011.8,1018.6,78
737,辫力,2026-02-05 10:00,7,136.2,.8,0,1011.7,1018.4,69
737,辫力,2026-02-05 11:00,9.6,229.1,2.1,0,1011.6,1018.3,69
737,辫力,2026-02-05 12:00,10,289,4.9,0,1011.7,1018.4,74
737,辫力,2026-02-05 13:00,10.5,298.8,5,0,1010.8,1017.4,73
737,辫力,2026-02-05 14:00,10.1,289.7,4.9,0,1010.5,1017.1,71
737,辫力,2026-02-05 15:00,10,288.1,4.5,0,1010.5,1017.1,63
737,辫力,2026-02-05 16:00,9.5,296.1,5.7,0,1011.2,1017.9,72
737,辫力,2026-02-05 17:00,7.7,289.4,6.2,0,1012.5,1019.2,84
737,辫力,2026-02-05 18:00,6.3,314.7,3.6,0,1013.2,1020,86
737,辫力,2026-02-05 19:00,4,316.1,4.3,0,1013.9,1020.7,88
737,辫力,2026-02-05 20:00,2.5,299.7,3.6,0,1014.5,1021.4,89
737,辫力,2026-02-05 21:00,2.1,275.1,3.1,0,1014.5,1021.4,89
737,辫力,2026-02-05 22:00,2,320.6,1.5,0,1014.9,1021.8,89
737,辫力,2026-02-05 23:00,1.7,283.6,2.7,0,1015.1,1022,86
737,辫力,2026-02-06 00:00,.9,293.7,2.9,0,1015.3,1022.2,85
737,辫力,2026-02-06 01:00,.4,293.2,3.4,0,1016.1,1023,78
737,辫力,2026-02-06 02:00,-.5,298.8,5,0,1016.4,1023.4,67
737,辫力,2026-02-06 03:00,-1.6,306.4,4.9,0,1017.4,1024.4,67
737,辫力,2026-02-06 04:00,-2.3,320.3,3.5,0,1017.5,1024.5,69
737,辫力,2026-02-06 05:00,-2.8,322.3,2.5,0,1017.7,1024.7,69
737,辫力,2026-02-06 06:00,-3.3,8.9,.8,0,1018.1,1025.1,70
737,辫力,2026-02-06 07:00,-4.1,321.7,1.9,0,1018.4,1025.5,71
737,辫力,2026-02-06 08:00,-4.4,49.7,2.9,0,1019,1026.1,65
737,辫力,2026-02-06 09:00,-4.3,37.4,2.5,0,1019.3,1026.4,61
737,辫力,2026-02-06 10:00,-2.3,46.8,2.7,0,1019.5,1026.5,52
737,辫力,2026-02-06 11:00,-2,319.9,3.4,0,1019.5,1026.5,47
737,辫力,2026-02-06 12:00,.3,320.9,2.4,0,1019,1026,38
737,辫力,2026-02-06 13:00,.7,330.5,2,0,1017.7,1024.6,39
737,辫力,2026-02-06 14:00,1.5,312,3.5,0,1017.1,1024,43
737,辫力,2026-02-06 15:00,-.2,297.2,5.1,0,1016.8,1023.8,49
737,辫力,2026-02-06 16:00,-.6,298,5.3,0,1016.6,1023.6,50
737,辫力,2026-02-06 17:00,-1.6,299.1,5,0,1016.7,1023.7,52
737,辫力,2026-02-06 18:00,-2.9,308.6,3.8,0,1016.6,1023.6,54
737,辫力,2026-02-06 19:00,-3.5,305.2,2.9,0,1016.9,1023.9,58
737,辫力,2026-02-06 20:00,-4,297.4,2.9,0,1017.5,1024.6,58
737,辫力,2026-02-06 21:00,-4.4,303.9,4,0,1018.6,1025.7,54
737,辫力,2026-02-06 22:00,-5.1,322.4,4.1,0,1018.7,1025.8,54
737,辫力,2026-02-06 23:00,-5.3,326.3,3,0,1018.3,1025.4,54
737,辫力,2026-02-07 00:00,-5.7,350.4,1.9,0,1018.3,1025.4,56
737,辫力,2026-02-07 01:00,-6,44.7,1.5,0,1018.3,1025.4,57
737,辫力,2026-02-07 02:00,-6,23,.8,0,1018.7,1025.8,58
737,辫力,2026-02-07 03:00,-5.9,331.5,.6,0,1018.9,1026,58
737,辫力,2026-02-07 04:00,-5.9,0,0,0,1018.6,1025.7,58
737,辫力,2026-02-07 05:00,-6.4,315.7,2.4,0,1018.7,1025.8,65
737,辫力,2026-02-07 06:00,-6.5,320.5,3.5,0,1018.9,1026,62
737,辫力,2026-02-07 07:00,-7.4,315.1,2.7,0,1019,1026.2,64
737,辫力,2026-02-07 08:00,-7.8,317.7,2.9,0,1019.3,1026.5,64
737,辫力,2026-02-07 09:00,-6.4,321.8,2.6,0,1019.8,1026.9,60
737,辫力,2026-02-07 10:00,-5.5,314.6,4,0,1019.7,1026.8,60
737,辫力,2026-02-07 11:00,-4.1,309.7,3,0,1019.6,1026.7,56
737,辫力,2026-02-07 12:00,-3.2,299.2,5.8,0,1019.3,1026.3,56
737,辫力,2026-02-07 13:00,-3.3,309.8,6.3,0,1018.9,1025.9,51
737,辫力,2026-02-07 14:00,-2.6,305.5,7.8,0,1018.6,1025.6,50
737,辫力,2026-02-07 15:00,-2.8,309.2,8.3,0,1018.6,1025.6,44
737,辫力,2026-02-07 16:00,-3,311.7,7.5,0,1018.6,1025.6,40
737,辫力,2026-02-07 17:00,-4.1,316.9,8.4,0,1018.9,1026,49
737,辫力,2026-02-07 18:00,-5.4,324,5.2,0,1019.5,1026.6,54
737,辫力,2026-02-07 19:00,-5.8,318.8,3.1,0,1019.7,1026.8,58
737,辫力,2026-02-07 20:00,-5.9,288.2,3.9,0,1019.8,1026.9,65
737,辫力,2026-02-07 21:00,-6.7,23.6,2,0,1019.3,1026.4,82
737,辫力,2026-02-07 22:00,-7.1,48.6,1.3,0,1019.6,1026.8,89
737,辫力,2026-02-07 23:00,-7.1,30.7,1.1,0,1019.9,1027.1,91
737,辫力,2026-02-08 00:00,-7.6,317.2,3.7,0,1020.3,1027.5,82
737,辫力,2026-02-08 01:00,-8.6,299.7,3.1,0,1020.6,1027.8,75
737,辫力,2026-02-08 02:00,-9.4,62.6,2,0,1020.8,1028,76
737,辫力,2026-02-08 03:00,-8.7,39.4,1.3,0,1020.8,1028,73
737,辫力,2026-02-08 04:00,-8.9,34.5,1.6,0,1020.7,1027.9,72
737,辫力,2026-02-08 05:00,-9,320.8,1.8,0,1020.8,1028,75
737,辫力,2026-02-08 06:00,-9.2,337,1.6,0,1021.1,1028.3,82
737,辫力,2026-02-08 07:00,-9.5,325.3,1.8,0,1021.5,1028.7,82
737,辫力,2026-02-08 08:00,-9.1,41.8,.9,0,1022.6,1029.8,79
737,辫力,2026-02-08 09:00,-8,46.1,2.2,0,1023,1030.2,71
737,辫力,2026-02-08 10:00,-6.4,316.8,2.9,0,1023.3,1030.5,67
737,辫力,2026-02-08 11:00,-5.4,322.3,5.9,0,1023.6,1030.7,60
737,辫力,2026-02-08 12:00,-4.7,316.3,5.3,0,1023.5,1030.6,58
737,辫力,2026-02-08 13:00,-3.9,305.1,5.1,0,1023,1030.1,59
737,辫力,2026-02-08 14:00,-3.9,292,7.2,0,1022.8,1029.9,60
737,辫力,2026-02-08 15:00,-3.5,296.4,6.5,0,1022.8,1029.9,57
737,辫力,2026-02-08 16:00,-3.3,303.8,6.7,0,1023.3,1030.4,57
737,辫力,2026-02-08 17:00,-3.9,300.5,7,0,1023.4,1030.5,57
737,辫力,2026-02-08 18:00,-4.6,296.2,4.9,0,1024.1,1031.2,67
737,辫力,2026-02-08 19:00,-5.1,294.8,3,0,1024.5,1031.6,72
737,辫力,2026-02-08 20:00,-5.3,355,1.3,0,1024.8,1031.9,72
737,辫力,2026-02-08 21:00,-5.6,322.8,2.2,0,1025.5,1032.7,71
737,辫力,2026-02-08 22:00,-5.2,90.7,1.3,0,1025.7,1032.8,69
737,辫力,2026-02-08 23:00,-5.4,119.4,2,0,1025.4,1032.5,70
737,辫力,2026-02-09 00:00,-5.4,91.2,2,0,1025.4,1032.5,66
737,辫力,2026-02-09 01:00,-5.1,122.2,1.3,0,1025.4,1032.5,64
737,辫力,2026-02-09 02:00,-5.8,142.2,2.6,0,1025.1,1032.3,71
737,辫力,2026-02-09 03:00,-5.9,137,2.1,0,1024.9,1032.1,75
737,辫力,2026-02-09 04:00,-5.8,151.5,1.9,0,1024.1,1031.3,75
737,辫力,2026-02-09 05:00,-5.6,156.6,.9,0,1023.8,1030.9,76
737,辫力,2026-02-09 06:00,-6.1,0,.4,0,1023.8,1031,79
737,辫力,2026-02-09 07:00,-7.1,54.5,1.9,0,1024,1031.2,79
737,辫力,2026-02-09 08:00,-7,62.2,2.7,0,1023.8,1031,81
737,辫力,2026-02-09 09:00,-3.3,102,.8,0,1024.3,1031.4,72
737,辫力,2026-02-09 10:00,-1.7,107,1,0,1024.1,1031.1,64
737,辫力,2026-02-09 11:00,.9,107.8,1.9,0,1024,1031,59
737,辫力,2026-02-09 12:00,2.7,231,1.6,0,1023.3,1030.2,58
737,辫力,2026-02-09 13:00,3.1,280,3.4,0,1022.4,1029.3,59
737,辫力,2026-02-09 14:00,3.3,287,3.3,0,1021,1027.9,58
737,辫力,2026-02-09 15:00,4.2,285.5,3.4,0,1020.1,1027,58
737,辫力,2026-02-09 16:00,4.2,297.1,3,0,1019.5,1026.4,55
737,辫力,2026-02-09 17:00,3.5,303.2,2.8,0,1019.4,1026.3,59
737,辫力,2026-02-09 18:00,1.5,279.8,4,0,1020.1,1027,69
737,辫力,2026-02-09 19:00,.4,289.9,2.7,0,1020.5,1027.5,75
737,辫力,2026-02-09 20:00,.2,294.4,2.3,0,1020.6,1027.6,75
737,辫力,2026-02-09 21:00,-.5,151.8,1.4,0,1020.8,1027.8,80
737,辫力,2026-02-09 22:00,-.6,154.1,2.7,0,1020.8,1027.8,78
737,辫力,2026-02-09 23:00,-1,139.4,2.2,0,1020,1027,80
737,辫力,2026-02-10 00:00,-1.4,143.9,2.5,0,1019.8,1026.8,79
737,辫力,2026-02-10 01:00,-1.6,149.2,1.9,0,1019.1,1026.1,79
737,辫力,2026-02-10 02:00,-1,148,2.5,0,1018.6,1025.6,76
737,辫力,2026-02-10 03:00,-2.4,0,.3,0,1018,1025,82
737,辫力,2026-02-10 04:00,-2.2,159.4,.6,0,1017.6,1024.6,83
737,辫力,2026-02-10 05:00,-2,170.4,1.9,0,1017.5,1024.5,81
737,辫力,2026-02-10 06:00,-1.7,132.3,1.6,0,1017.7,1024.7,81
737,辫力,2026-02-10 07:00,-2.1,110.4,2.4,0,1017.3,1024.3,83
737,辫力,2026-02-10 08:00,-1.1,95.6,2.7,0,1016.8,1023.8,78
737,辫力,2026-02-10 09:00,-.3,76.2,1.8,0,1016.6,1023.6,78
737,辫力,2026-02-10 10:00,1.6,73.7,2.1,0,1016.2,1023.1,72
737,辫力,2026-02-10 11:00,3,241.5,1.4,0,1016,1022.9,65
737,辫力,2026-02-10 12:00,2.2,199.9,1.3,0,1015.4,1022.3,84
737,辫力,2026-02-10 13:00,2,147.9,1.9,0,1014.2,1021.1,91
737,辫力,2026-02-10 14:00,2.4,149.2,1.4,0,1013.2,1020.1,92
737,辫力,2026-02-10 15:00,2.5,140.5,1.7,0,1012.8,1019.7,93
737,辫力,2026-02-10 16:00,2.6,144.2,2.3,0,1012.6,1019.4,93
737,辫力,2026-02-10 17:00,2.8,150.6,.9,0,1012.4,1019.2,94
737,辫力,2026-02-10 18:00,2.7,0,.4,0,1012.3,1019.1,95
737,辫力,2026-02-10 19:00,2.5,0,0,0,1012.7,1019.6,95
737,辫力,2026-02-10 20:00,2.3,353.3,.8,0,1013.1,1020,97
737,辫力,2026-02-10 21:00,2.4,0,.2,0,1013.8,1020.7,97
737,辫力,2026-02-10 22:00,2.3,30,1.3,0,1013.9,1020.8,97
737,辫力,2026-02-10 23:00,2,20.9,1.5,0,1013.8,1020.7,97
737,辫力,2026-02-11 00:00,2.1,0,.3,0,1014,1020.9,97
737,辫力,2026-02-11 01:00,2.1,159.3,1.1,0,1013.9,1020.8,98
737,辫力,2026-02-11 02:00,2.1,139.3,.8,0,1014,1020.9,98
737,辫力,2026-02-11 03:00,1.5,240.5,1,0,1014,1020.9,98
737,辫力,2026-02-11 04:00,1.4,132.6,1.2,0,1014.1,1021,99
737,辫力,2026-02-11 05:00,1.7,177.6,1.4,0,1014.4,1021.3,99
737,辫力,2026-02-11 06:00,1.7,147,2.1,0,1014.8,1021.7,99
737,辫力,2026-02-11 07:00,1.9,162.1,1.8,0,1015.2,1022.1,99
